type,stem,options,answer,knowledge,analysis
选择,"The original price and quantity demanded for coffee are £5 and 200 respectively, and there is an increase in price to £6. If the elasticity of demand is -1.5, the new quantity demanded will be","A. 60.
B. 140.
C. 160.
D. 260.",B,Using elasticity to predict new quantity demanded,
选择,Which of the following statements is correct?,"A. Elasticity is zero if quantity demanded is unchanged when price changes.
B. Elasticity is zero if quantity demanded responds by a negative amount to a change in price.
C. Elasticity is zero if quantity demanded responds by a positive amount to a change in price.
D. None of the above is true.",A,Perfectly inelastic demand (zero elasticity),
选择,"When elasticity is numerically less than one, demand is said to be","A. elastic.
B. inelastic.
C. unit elastic.
D. perfectly inelastic.",B,Inelastic demand classification,
选择,A perfectly inelastic demand,"A. can be illustrated with a vertical demand curve.
B. can be illustrated with a horizontal demand curve.
C. has a value of infinity.
D. has a value of one.",A,Graphical representation of perfectly inelastic demand,
选择,A perfectly elastic demand,"A. can be illustrated with a vertical demand curve.
B. can be illustrated with a horizontal demand curve.
C. has a value of zero.
D. has a value of one.",B,Graphical representation of perfectly elastic demand,
选择,Elasticity is calculated as,"A. the change in quantity demanded divided by the change in price.
B. the percentage change in price divided by the percentage change in demand.
C. the percentage change in demand divided by the percentage change in price.
D. the change in price divided by the change in demand.",C,Formula for price elasticity of demand,
选择,Which of the following products would you expect to have an inelastic demand in the short term?,"A. Nokia mobile phones
B. Unleaded petrol
C. Playstation 2
D. White wine",B,Determinants of inelastic demand: necessity and lack of substitutes,
选择,Which of the following products would you expect to have an elastic demand?,"A. Food
B. Water
C. Cigarettes
D. Beer",D,Determinants of elastic demand: availability of substitutes,
选择,"If the price of petrol increases from 70 pence to 77 pence per litre, and as a result the quantity demanded decreases from 1000 to 995 litres, the price elasticity of demand is","A. -0.05.
B. -0.5.
C. +5.
D. -5.",A,Calculating elasticity with small changes,
选择,"At the point of intersection of two demand curves, the steeper curve always has","A. a positive elasticity.
B. a negative elasticity.
C. the higher elasticity.
D. the lower elasticity.",D,Comparing elasticity at intersection points,
选择,"When elasticity is numerically equal to one, demand is said to be","A. elastic.
B. inelastic.
C. unit elastic.
D. perfectly inelastic.",C,Unit elastic demand definition,
选择,"Any one of a group of related products will tend to have —— demand, even though demand for the group as a whole may be ——.","A. an inelastic, elastic
B. an elastic, inelastic
C. a perfectly inelastic, perfectly elastic
D. an elastic, unitary",B,Elasticity of individual vs. grouped products,
选择,"The greater the time span concerned, the more likely it is that the price elasticity of demand will be","A. zero.
B. unity.
C. elastic.
D. inelastic.",C,Effect of time horizon on elasticity,
选择,If a supply curve is vertical it is said to have,"A. a zero elasticity.
B. an infinite elasticity.
C. unit elasticity.
D. a positive elasticity.",A,Perfectly inelastic supply,
选择,Which of the following is not a determinant of the elasticity of supply?,"A. How easily producers can shift from the production of other products to the one whose price has risen.
B. The length of time over which the response is measured.
C. How costs respond to output changes.
D. How tastes react to changes in output.",D,Determinants of supply elasticity,
选择,"The original price and quantity demanded for steel are £100 and 100 respectively, and due to a change in price demand falls to 95. If the elasticity of demand is -0.5, the new price must be","A. £10.
B. £90.
C. £110.
D. -£10.",C,Using elasticity to infer price change,
选择,"The 'identification problem' implies that if we have observations on price and quantity, and we know that the supply curve has not shifted, then we can use the data to identify","A. the demand curve only.
B. the supply curve only.
C. both the demand and supply curves.
D. neither the supply nor the demand curve.",B,Identification problem in econometrics,
选择,"If a supply curve is horizontal, it is said to have","A. a zero elasticity.
B. an infinite elasticity.
C. unit elasticity.
D. a negative elasticity.",B,Perfectly elastic supply,
选择,An indifference curve shows,"A. combinations of products that yield the same satisfaction to the consumer.
B. combinations of goods or service that a consumer can purchase.
C. a consumer's income.
D. none of the above.",A,Indifference curve definition,
选择,"If you are currently at point $x$ on an indifference curve, in which direction must you move to experience a superior location to $x$ ?","A. South East.
B. North West.
C. South West.
D. North East.",D,"Preferred direction on indifference map, More-is-better assumption",
选择,"If you are currently at point $x$ on an indifference curve, which direction is inferior to $x$ ?","A. South East
B. South West
C. North East
D. North West",B,Inferior bundles on indifference map,
选择,"If a movement along an indifference curve from $a$ to $b$ has the effect of decreasing the amount of good $x$ by 12 and increasing good $y$ by 5, then the marginal rate of substitution is","A. 7.
B. -12.
C. 2.4.
D. 5.",C,MRS calculation as Δy/Δx along an indifference curve,
